2023-07-10 14:30:00,544.8
2023-07-10 14:35:00,539.4
2023-07-10 14:40:00,505.2
2023-07-10 14:45:00,477.6
2023-07-10 14:50:00,314.4
2023-07-10 14:55:00,285.2
2023-07-10 15:00:00,201.4
2023-07-10 15:05:00,233.4
2023-07-10 15:10:00,415.2
2023-07-10 15:15:00,449.2
2023-07-10 15:20:00,284.8
2023-07-10 15:25:00,216.6
2023-07-10 15:30:00,130.8
2023-07-10 15:35:00,212.2
2023-07-10 15:40:00,289.8
2023-07-10 15:45:00,332.8
2023-07-10 15:50:00,314.6
2023-07-10 15:55:00,339.6
2023-07-10 16:00:00,305
2023-07-10 16:05:00,242.4
2023-07-10 16:10:00,270.8
2023-07-10 16:15:00,234.2
2023-07-10 16:20:00,244
2023-07-10 16:25:00,252
2023-07-10 16:30:00,236.8
2023-07-10 16:35:00,241.8
2023-07-10 16:40:00,198.4
2023-07-10 16:45:00,235.8
2023-07-10 16:50:00,248.2
2023-07-10 16:55:00,185.6
2023-07-10 17:00:00,160.8
2023-07-10 17:05:00,139
2023-07-10 17:10:00,129.6
2023-07-10 17:15:00,152.4
2023-07-10 17:20:00,169
2023-07-10 17:25:00,166.4
2023-07-10 17:30:00,171.4
2023-07-10 17:35:00,169.4
2023-07-10 17:40:00,141.2
2023-07-10 17:45:00,113.6
2023-07-10 17:50:00,143.8
2023-07-10 17:55:00,205.2
2023-07-10 18:00:00,160.4
2023-07-10 18:05:00,145.2
2023-07-10 18:10:00,144.8
2023-07-10 18:15:00,124.4
2023-07-10 18:20:00,134.2
2023-07-10 18:25:00,160.2
2023-07-10 18:30:00,123.4
2023-07-10 18:35:00,88.8
2023-07-10 18:40:00,92.4
2023-07-10 18:45:00,97.6

